Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Zdi-ADup_001-Ex1-11B-lcwgs-1-2	7167688.0	101792.0	1072.0	70574.0	101712.0	0.0
Zdi-ADup_002-Ex1-9G-lcwgs-1-2	933454.0	10558.0	136.0	12114.0	18880.0	0.0
Zdi-ADup_003-Ex1-9H-lcwgs-1-2	2167970.0	24958.0	282.0	48640.0	55172.0	0.0
Zdi-ADup_004-Ex1-10A-lcwgs-1-2	3821874.0	45910.0	558.0	87148.0	80490.0	0.0
Zdi-ADup_005-Ex1-10B-lcwgs-1-2	1217478.0	17374.0	126.0	23454.0	37098.0	0.0
Zdi-ADup_006-Ex1-10C-lcwgs-1-2	1515262.0	21628.0	220.0	67136.0	70986.0	0.0
Zdi-ADup_007-Ex1-10D-lcwgs-1-2	1532972.0	21392.0	218.0	35944.0	49476.0	0.0
Zdi-ADup_008-Ex1-10E-lcwgs-1-2	8492.0	142.0	0.0	262.0	320.0	0.0
Zdi-ADup_009-Ex1-10F-lcwgs-1-2	19571554.0	231920.0	2356.0	160148.0	228482.0	0.0
Zdi-ADup_010-Ex1-10G-lcwgs-1-2	6058206.0	76594.0	882.0	227746.0	365144.0	0.0
Zdi-ADup_011-Ex1-10H-lcwgs-1-2	540038.0	7276.0	64.0	26666.0	29648.0	0.0
Zdi-ADup_012-Ex1-11A-lcwgs-1-2	9325750.0	144674.0	1602.0	214152.0	192508.0	0.0
Zdi-ADup_013-Ex1-12F-lcwgs-1-2	1103990.0	17968.0	138.0	31758.0	28878.0	0.0
Zdi-ADup_014-Ex1-11C-lcwgs-1-2	2725794.0	41264.0	356.0	96278.0	107080.0	0.0
Zdi-ADup_015-Ex1-11D-lcwgs-1-2	1111754.0	13924.0	132.0	24682.0	31520.0	0.0
Zdi-ADup_016-Ex1-11E-lcwgs-1-2	1056238.0	15232.0	160.0	23132.0	18708.0	0.0
Zdi-ADup_017-Ex1-11F-lcwgs-1-2	1959576.0	20758.0	266.0	16956.0	23630.0	0.0
Zdi-ADup_018-Ex1-11G-lcwgs-1-2	3492580.0	44176.0	522.0	41458.0	63454.0	0.0
Zdi-ADup_019-Ex1-11H-lcwgs-1-2	1191322.0	12646.0	128.0	54924.0	56750.0	0.0
Zdi-ADup_020-Ex1-12A-lcwgs-1-2	60367654.0	724392.0	9094.0	1689490.0	1481010.0	0.0
Zdi-ADup_021-Ex1-12B-lcwgs-1-2	1205780244.0	18150216.0	177770.0	18485348.0	25615328.0	0.0
Zdi-ADup_022-Ex1-12C-lcwgs-1-2	1138472.0	16416.0	156.0	31282.0	34756.0	0.0
Zdi-ADup_023-Ex1-12D-lcwgs-1-2	700490.0	10344.0	96.0	26544.0	30778.0	0.0
Zdi-ADup_024-Ex1-12E-lcwgs-1-2	1283504.0	19340.0	198.0	46800.0	42714.0	0.0
Zdi-ADup_025-Ex1-2A-lcwgs-1-2	32754020.0	439826.0	4204.0	339834.0	447530.0	0.0
Zdi-ADup_026-Ex1-12G-lcwgs-1-2	1040630.0	18440.0	106.0	14654.0	26042.0	0.0
Zdi-ADup_027-Ex1-12H-lcwgs-1-2	10137204.0	126892.0	1288.0	58282.0	110686.0	0.0
Zdi-ADup_028-Ex1-9F-lcwgs-1-2	727116.0	10458.0	68.0	45202.0	36874.0	0.0
Zdi-ADup_029-Ex1-1A-lcwgs-1-2	512844.0	3574.0	54.0	2150.0	7476.0	0.0
Zdi-ADup_030-Ex1-1B-lcwgs-1-2	1140506.0	8726.0	174.0	2774.0	9730.0	0.0
Zdi-ADup_031-Ex1-1C-lcwgs-1-2	226794.0	2512.0	14.0	1334.0	2490.0	0.0
Zdi-ADup_032-Ex1-1D-lcwgs-1-2	4164808.0	55056.0	580.0	39752.0	40066.0	0.0
Zdi-ADup_033-Ex1-1E-lcwgs-1-2	71740.0	882.0	4.0	922.0	1154.0	0.0
Zdi-ADup_034-Ex1-1F-lcwgs-1-2	856256.0	7568.0	132.0	5204.0	7306.0	0.0
Zdi-ADup_035-Ex1-1G-lcwgs-1-2	474734.0	4500.0	50.0	5126.0	7018.0	0.0
Zdi-ADup_036-Ex1-1H-lcwgs-1-2	603532.0	5444.0	74.0	9510.0	12464.0	0.0
Zdi-ADup_037-Ex1-3D-lcwgs-1-2	93026408.0	775122.0	13592.0	857990.0	886332.0	0.0
Zdi-ADup_038-Ex1-2B-lcwgs-1-2	1136350.0	12170.0	120.0	9750.0	18590.0	0.0
Zdi-ADup_039-Ex1-2C-lcwgs-1-2	79967828.0	775588.0	10628.0	242528.0	479988.0	0.0
Zdi-ADup_040-Ex1-2D-lcwgs-1-2	137697490.0	1368618.0	19484.0	614702.0	1023360.0	0.0
Zdi-ADup_041-Ex1-2E-lcwgs-1-2	50066718.0	476288.0	6874.0	416064.0	604778.0	0.0
Zdi-ADup_042-Ex1-2F-lcwgs-1-2	4609662.0	43560.0	576.0	70866.0	78920.0	0.0
Zdi-ADup_043-Ex1-2G-lcwgs-1-2	693682.0	7054.0	120.0	10220.0	12482.0	0.0
Zdi-ADup_044-Ex1-2H-lcwgs-1-2	2546826.0	25960.0	328.0	33682.0	41814.0	0.0
Zdi-ADup_045-Ex1-3A-lcwgs-1-2	726318.0	8020.0	68.0	12262.0	13258.0	0.0
Zdi-ADup_046-Ex1-3B-lcwgs-1-2	209318.0	2420.0	32.0	2942.0	4010.0	0.0
Zdi-ADup_047-Ex1-3C-lcwgs-1-2	23801268.0	349560.0	3146.0	233166.0	335094.0	0.0
Zdi-CDup_001-Ex1-5D-lcwgs-1-2	19418008.0	652950.0	2944.0	11102970.0	11722200.0	0.0
Zdi-CDup_002-Ex1-5E-lcwgs-1-2	20045630.0	300692.0	3258.0	2014554.0	1691546.0	0.0
Zdi-CDup_003-Ex1-5F-lcwgs-1-2	12198870.0	213530.0	1548.0	1778690.0	1897446.0	0.0
Zdi-CDup_004-Ex1-5G-lcwgs-1-2	6895932.0	138364.0	1118.0	1765146.0	1578552.0	0.0
Zdi-CDup_005-Ex1-5H-lcwgs-1-2	28902862.0	417506.0	4960.0	1349920.0	1444250.0	0.0
Zdi-CDup_006-Ex1-6A-lcwgs-1-2	39472994.0	575914.0	6640.0	883798.0	717580.0	0.0
Zdi-CDup_007-Ex1-6B-lcwgs-1-2	24441014.0	393536.0	3652.0	2733934.0	2683686.0	0.0
Zdi-CDup_008-Ex1-6C-lcwgs-1-2	24603234.0	412054.0	4012.0	2208746.0	1708490.0	0.0
Zdi-CDup_010-Ex1-6D-lcwgs-1-2	46358698.0	1100222.0	7546.0	11465070.0	11354282.0	0.0
Zdi-CDup_011-Ex1-6E-lcwgs-1-2	36414518.0	648268.0	6214.0	4599566.0	3307262.0	0.0
Zdi-CDup_012-Ex1-6F-lcwgs-1-2	11889522.0	306234.0	1624.0	3805332.0	3595132.0	0.0
Zdi-CDup_013-Ex1-6G-lcwgs-1-2	6334218.0	137896.0	1050.0	1652962.0	1356100.0	0.0
Zdi-CDup_014-Ex1-6H-lcwgs-1-2	15305686.0	312140.0	2190.0	3235518.0	3290096.0	0.0
Zdi-CDup_015-Ex1-7A-lcwgs-1-2	3812460.0	61906.0	500.0	522074.0	435044.0	0.0
Zdi-CDup_016-Ex1-7B-lcwgs-1-2	30415296.0	425562.0	4062.0	2448592.0	2556476.0	0.0
Zdi-CDup_017-Ex1-7C-lcwgs-1-2	17850166.0	241684.0	2542.0	1580784.0	1340980.0	0.0
Zdi-CDup_018-Ex1-7D-lcwgs-1-2	37406590.0	903778.0	5318.0	11570646.0	11989514.0	0.0
Zdi-CDup_019-Ex1-7E-lcwgs-1-2	19697722.0	256952.0	2716.0	1015722.0	863118.0	0.0
Zdi-CDup_021-Ex1-7G-lcwgs-1-2	21047440.0	492534.0	2818.0	8175936.0	6794126.0	0.0
Zdi-CDup_022-Ex1-7H-lcwgs-1-2	16735710.0	192744.0	2286.0	667142.0	794558.0	0.0
Zdi-CDup_026-Ex1-8D-lcwgs-1-2	17882702.0	497056.0	3098.0	8872526.0	9035964.0	0.0
Zdi-CDup_031-Ex1-9A-lcwgs-1-2	17163972.0	266468.0	2496.0	1909426.0	1709276.0	0.0
Zdi-CDup_033-Ex1-9C-lcwgs-1-2	13501922.0	572174.0	1904.0	12308800.0	10056210.0	0.0
Zdi-CDup_034-Ex1-9D-lcwgs-1-2	24357730.0	1746848.0	3636.0	41934184.0	43502360.0	0.0
Zdi-CDup_035-Ex1-9E-lcwgs-1-2	16485826.0	811412.0	2618.0	19078054.0	14922854.0	0.0
Zdi-CDup_037-Ex1-9G-lcwgs-1-2	13211624.0	542636.0	1910.0	12054556.0	10331228.0	0.0
