Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter	Snippy_mqc-generalstats-snippy-VariantTotal
Zdi-CDup_018-Ex1-7D-lcwgs-1-1	11.6797	0.961293	647953718.0	0.468349	58.71778522223165	61.41519645347314	
Zdi-CDup_019-Ex1-7E-lcwgs-1-1	11.3077	0.964758	1141734094.0	0.438318	95.65612776616835	73.29120452231689	
Zdi-CDup_020-Ex1-7F-lcwgs-1-1	9.56682	0.964062	34206171.0	0.441508	58.23275456618413	66.40258320656245	
Zdi-CDup_021-Ex1-7G-lcwgs-1-1	11.2108	0.965245	1246146915.0	0.433611	64.00892063720237	65.41401084001987	
Zdi-CDup_022-Ex1-7H-lcwgs-1-1	9.69684	0.96615	146899930.0	0.427598	92.78500990874463	78.80857729414139	
Zdi-CDup_023-Ex1-8A-lcwgs-1-1	10.0733	0.962161	12164832.0	0.440807	62.16039547330146	64.67602238836459	
Zdi-CDup_024-Ex1-8B-lcwgs-1-1	12.695200000000002	0.963911	9455569.0	0.446718	61.213665436014765	64.00993188081743	
Zdi-CDup_025-Ex1-8C-lcwgs-1-1	10.1111	0.966097	20101851.0	0.440626	39.29374067406997	61.34308057236921	
Zdi-CDup_026-Ex1-8D-lcwgs-1-1	10.1436	0.966091	119653418.0	0.445644	48.013849216917905	62.78942520560532	
Zdi-CDup_027-Ex1-8E-lcwgs-1-1	10.5592	0.964936	11036925.0	0.439811	36.60965119459016	60.138788752703675	
Zdi-CDup_028-Ex1-8F-lcwgs-1-1	14.0899	0.96415	32133661.0	0.440895	85.58603210363277	65.33286398197691	
Zdi-CDup_029-Ex1-8G-lcwgs-1-1	13.8435	0.964758	27389189.0	0.425203	86.61870801318749	63.7965044900887	
Zdi-CDup_030-Ex1-8H-lcwgs-1-1	10.4279	0.963932	5316903.0	0.434701	71.2964670548252	68.17846510525068	
Zdi-CDup_031-Ex1-9A-lcwgs-1-1	11.7941	0.965008	675849746.0	0.441191	92.29309254511706	73.32639032112228	
Zdi-CDup_032-Ex1-9B-lcwgs-1-1	11.0232	0.964493	41078309.0	0.451897	61.80572069164657	67.86187451166899	
Zdi-CDup_033-Ex1-9C-lcwgs-1-1	9.54268	0.967123	204081347.0	0.457832	45.8509067395018	65.09700359350018	
Zdi-CDup_034-Ex1-9D-lcwgs-1-1	10.9059	0.965039	533932145.0	0.439282	34.65595879125322	58.5542587975592	
Zdi-CDup_035-Ex1-9E-lcwgs-1-1	10.9508	0.965934	91083681.0	0.446893	31.481013926460278	58.111111111111114	
Zdi-CDup_036-Ex1-9F-lcwgs-1-1	11.8385	0.965011	27124128.0	0.441161	55.58623025452999	64.49458291817469	
Zdi-CDup_037-Ex1-9G-lcwgs-1-1	11.6565	0.965479	103106459.0	0.439101	43.40521623393127	60.50645758925586	
Zdi-CDup_038-Ex1-9H-lcwgs-1-1	9.876290000000001	0.965733	40228261.0	0.447114	32.92382628738121	59.92308050137227	
Zdi-CDup_039-Ex1-10A-lcwgs-1-1	9.05136	0.960387	52201383.0	0.442759	86.340147223082	69.1882880943089	
Zdi-CDup_040-Ex1-10B-lcwgs-1-1	8.33748	0.965832	42036712.0	0.433364	79.15510132585966	76.54094130645683	
Zdi-CDup_041-Ex1-10C-lcwgs-1-1	7.36528	0.965314	99903562.0	0.449186	65.32376747608537	73.47596347007227	
Zdi-CDup_042-Ex1-10D-lcwgs-1-1	9.576550000000001	0.962983	579130419.0	0.448214	83.73245710634768	71.22025776017311	
Zdi-CDup_043-Ex1-10E-lcwgs-1-1	12.832099999999999	0.95961	1262158839.0	0.45975	79.29212015003803	60.54651461685736	
Zdi-CDup_044-Ex1-10F-lcwgs-1-1	9.53996	0.964079	24755751.0	0.449355	40.565808573036705	62.791717273454395	
Zdi-CDup_045-Ex1-10G-lcwgs-1-1	8.87668	0.965054	174531058.0	0.437269	67.61881035201547	70.30639437051737	
Zdi-CDup_046-Ex1-10H-lcwgs-1-1	8.69139	0.964411	87693000.0	0.442213	60.74201217414249	68.54228483768242	
Zdi-CDup_047-Ex1-11A-lcwgs-1-1	7.962229999999999	0.963976	1527672485.0	0.445467	93.97997358548041	85.33582629377476	
Zdi-CDup_048-Ex1-11B-lcwgs-1-1	8.92134	0.964526	28132219.0	0.444377	64.42236968993642	71.65664176786912	
Zdi-CDup_049-Ex1-11C-lcwgs-1-1	8.34429	0.963848	35507009.0	0.443614	67.02054238389087	72.44455044928006	
Zdi-CDup_050-Ex1-11D-lcwgs-1-1	7.6518299999999995	0.963326	49504400.0	0.449578	50.39886686581257	66.4347131300108	
Zdi-CDup_051-Ex1-11E-lcwgs-1-1	8.561580000000001	0.962337	37540563.0	0.450556	45.08151257270025	62.67174691144209	
Zdi-CDup_053-Ex1-11F-lcwgs-1-1	9.15785	0.962848	11652048.0	0.442929	70.17538061559478	72.17870755943332	
Zdi-CDup_054-Ex1-11G-lcwgs-1-1	6.612909999999999	0.96626	80257944.0	0.453383	36.47351450041374	65.11496441577607	
Zdi-CDup_055-Ex1-11H-lcwgs-1-1	7.893079999999999	0.961498	11775314.0	0.442985	77.74879096267674	73.99308418345373	
Zdi-CDup_056-Ex1-12A-lcwgs-1-1	17.3958	0.96134	1296612652.0	0.433138	67.4480497929422	49.93407462997087	
Zdi-CDup_057-Ex1-12B-lcwgs-1-1	13.464200000000002	0.963023	203309124.0	0.444732	35.00383747786935	55.55086230913715	
Zdi-CDup_058-Ex1-12C-lcwgs-1-1	8.74785	0.967059	830585222.0	0.442592	65.50199338785472	72.46926714971083	
Zdi-CDup_059-Ex1-12D-lcwgs-1-1	15.0557	0.961167	181534191.0	0.437005	11.578210410819183	50.03603962157142	
Zdi-CDup_060-Ex1-12E-lcwgs-1-1	8.24589	0.96105	31697913.0	0.440738	62.36890517146496	64.31115269108005	
Zdi-CDup_061-Ex1-12F-lcwgs-1-1	8.59253	0.967592	300356602.0	0.44671	49.27466987657036	68.59332537387506	
Zdi-CDup_062-Ex1-12G-lcwgs-1-1	8.51481	0.964546	36759757.0	0.437202	59.59939127968503	67.20290575509071	
Zdi-CDup_064-Ex1-5A-lcwgs-1-1	16.217699999999997	0.964174	420597197.0	0.419972	93.64456812865528	53.97954481697854	
Zdi-CDup_065-Ex1-5B-lcwgs-1-1	12.439300000000001	0.965475	72636731.0	0.430224	64.32878869731626	64.10729491910304	
Zdi-CDup_066-Ex1-5C-lcwgs-1-1	9.9465	0.962717	605486199.0	0.495984	42.01896017937517	62.5820681298232	
Zdi-CDup_071-Ex1-12H-lcwgs-1-1	11.9814	0.963182	70831792.0	0.439686	57.48563805897613	60.99861575690948	
multiqc							0
