Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Zdi-ADup_001-Ex1-11B-lcwgs-1-1.1	Zdi-ADup_001-Ex1-11B-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21886552.0	0.0	150.0	49.0	77.46652665906396	150.0	pass	pass	warn	pass	fail	warn	pass	pass	pass	fail	fail
Zdi-ADup_001-Ex1-11B-lcwgs-1-1.2	Zdi-ADup_001-Ex1-11B-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21886552.0	0.0	150.0	49.0	76.94412840706357	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_002-Ex1-9G-lcwgs-1-1.1	Zdi-ADup_002-Ex1-9G-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18545443.0	0.0	150.0	51.0	86.17192402460265	150.0	pass	pass	warn	pass	fail	pass	pass	pass	pass	fail	fail
Zdi-ADup_002-Ex1-9G-lcwgs-1-1.2	Zdi-ADup_002-Ex1-9G-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18545443.0	0.0	150.0	49.0	85.73892496895336	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_003-Ex1-9H-lcwgs-1-1.1	Zdi-ADup_003-Ex1-9H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20763857.0	0.0	150.0	52.0	86.81036936033668	150.0	pass	warn	warn	pass	fail	warn	pass	pass	pass	fail	fail
Zdi-ADup_003-Ex1-9H-lcwgs-1-1.2	Zdi-ADup_003-Ex1-9H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20763857.0	0.0	150.0	50.0	86.3374829518995	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_004-Ex1-10A-lcwgs-1-1.1	Zdi-ADup_004-Ex1-10A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	37879.0	0.0	150.0	61.0	64.24404023337469	150.0	pass	pass	fail	pass	fail	fail	pass	pass	warn	fail	fail
Zdi-ADup_004-Ex1-10A-lcwgs-1-1.2	Zdi-ADup_004-Ex1-10A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	37879.0	0.0	150.0	65.0	62.85276802449906	150.0	pass	pass	fail	pass	fail	fail	pass	pass	warn	fail	fail
Zdi-ADup_005-Ex1-10B-lcwgs-1-1.1	Zdi-ADup_005-Ex1-10B-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	893188.0	0.0	150.0	52.0	84.67601706489344	150.0	pass	warn	warn	pass	fail	warn	pass	pass	pass	fail	fail
Zdi-ADup_005-Ex1-10B-lcwgs-1-1.2	Zdi-ADup_005-Ex1-10B-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	893188.0	0.0	150.0	50.0	84.26590877030094	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_006-Ex1-10C-lcwgs-1-1.1	Zdi-ADup_006-Ex1-10C-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27240389.0	0.0	150.0	51.0	79.78803829523731	150.0	pass	pass	warn	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_006-Ex1-10C-lcwgs-1-1.2	Zdi-ADup_006-Ex1-10C-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27240389.0	0.0	150.0	51.0	79.10026997837775	150.0	pass	warn	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_007-Ex1-10D-lcwgs-1-1.1	Zdi-ADup_007-Ex1-10D-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28639182.0	0.0	150.0	54.0	73.19452512383984	150.0	pass	warn	warn	pass	fail	warn	pass	pass	pass	fail	fail
Zdi-ADup_007-Ex1-10D-lcwgs-1-1.2	Zdi-ADup_007-Ex1-10D-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28639182.0	0.0	150.0	53.0	73.0657248496471	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_008-Ex1-10E-lcwgs-1-1.1	Zdi-ADup_008-Ex1-10E-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4180482.0	0.0	150.0	48.0	84.59470587813198	150.0	pass	pass	warn	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_008-Ex1-10E-lcwgs-1-1.2	Zdi-ADup_008-Ex1-10E-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4180482.0	0.0	150.0	48.0	83.85908335703604	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_009-Ex1-10F-lcwgs-1-1.1	Zdi-ADup_009-Ex1-10F-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1021640.0	0.0	150.0	52.0	88.14723704549142	150.0	pass	warn	warn	pass	fail	warn	pass	pass	pass	fail	fail
Zdi-ADup_009-Ex1-10F-lcwgs-1-1.2	Zdi-ADup_009-Ex1-10F-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1021640.0	0.0	150.0	51.0	87.50084885199685	150.0	pass	warn	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_010-Ex1-10G-lcwgs-1-1.1	Zdi-ADup_010-Ex1-10G-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	240155.0	0.0	150.0	52.0	86.63702960501254	150.0	pass	pass	warn	pass	fail	warn	pass	pass	pass	fail	fail
Zdi-ADup_010-Ex1-10G-lcwgs-1-1.2	Zdi-ADup_010-Ex1-10G-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	240155.0	0.0	150.0	51.0	85.68534429291918	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_011-Ex1-10H-lcwgs-1-1.1	Zdi-ADup_011-Ex1-10H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19505487.0	0.0	150.0	53.0	81.79747040009471	150.0	pass	pass	warn	pass	fail	warn	pass	pass	pass	fail	fail
Zdi-ADup_011-Ex1-10H-lcwgs-1-1.2	Zdi-ADup_011-Ex1-10H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19505487.0	0.0	150.0	52.0	81.23371120071859	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_012-Ex1-11A-lcwgs-1-1.1	Zdi-ADup_012-Ex1-11A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	425223.0	0.0	150.0	61.0	61.33769143173132	150.0	pass	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail
Zdi-ADup_012-Ex1-11A-lcwgs-1-1.2	Zdi-ADup_012-Ex1-11A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	425223.0	0.0	150.0	65.0	60.03022938664675	150.0	pass	pass	fail	pass	fail	fail	pass	pass	warn	fail	fail
Zdi-ADup_013-Ex1-12F-lcwgs-1-1.1	Zdi-ADup_013-Ex1-12F-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2075581.0	0.0	150.0	59.0	62.10612481768637	150.0	pass	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail
Zdi-ADup_013-Ex1-12F-lcwgs-1-1.2	Zdi-ADup_013-Ex1-12F-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2075581.0	0.0	150.0	65.0	60.45997258519501	150.0	pass	pass	fail	pass	fail	fail	pass	pass	warn	fail	fail
Zdi-ADup_014-Ex1-11C-lcwgs-1-1.1	Zdi-ADup_014-Ex1-11C-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11175651.0	0.0	150.0	59.0	60.59978060154474	150.0	pass	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail
Zdi-ADup_014-Ex1-11C-lcwgs-1-1.2	Zdi-ADup_014-Ex1-11C-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11175651.0	0.0	150.0	63.0	59.64559352983546	150.0	pass	warn	fail	pass	fail	fail	pass	pass	warn	fail	fail
Zdi-ADup_015-Ex1-11D-lcwgs-1-1.1	Zdi-ADup_015-Ex1-11D-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16218214.0	0.0	150.0	51.0	87.47569579452897	150.0	pass	warn	warn	pass	fail	pass	pass	pass	pass	fail	fail
Zdi-ADup_015-Ex1-11D-lcwgs-1-1.2	Zdi-ADup_015-Ex1-11D-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16218214.0	0.0	150.0	50.0	87.1718301872073	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	fail	fail
Zdi-ADup_016-Ex1-11E-lcwgs-1-1.1	Zdi-ADup_016-Ex1-11E-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28377240.0	0.0	150.0	48.0	80.29483091263255	150.0	pass	pass	warn	pass	fail	warn	pass	pass	pass	fail	fail
Zdi-ADup_016-Ex1-11E-lcwgs-1-1.2	Zdi-ADup_016-Ex1-11E-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28377240.0	0.0	150.0	48.0	79.52470135530515	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_017-Ex1-11F-lcwgs-1-1.1	Zdi-ADup_017-Ex1-11F-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15652919.0	0.0	150.0	52.0	84.99378270646545	150.0	pass	warn	warn	pass	fail	warn	pass	pass	pass	fail	fail
Zdi-ADup_017-Ex1-11F-lcwgs-1-1.2	Zdi-ADup_017-Ex1-11F-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15652919.0	0.0	150.0	51.0	84.61267107640467	150.0	pass	warn	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_018-Ex1-11G-lcwgs-1-1.1	Zdi-ADup_018-Ex1-11G-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26534698.0	0.0	150.0	51.0	83.27578673620567	150.0	pass	warn	warn	pass	fail	warn	pass	pass	pass	fail	fail
Zdi-ADup_018-Ex1-11G-lcwgs-1-1.2	Zdi-ADup_018-Ex1-11G-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26534698.0	0.0	150.0	51.0	82.82111452648999	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_019-Ex1-11H-lcwgs-1-1.1	Zdi-ADup_019-Ex1-11H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4721768.0	0.0	150.0	51.0	81.53022293459885	150.0	pass	warn	warn	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_019-Ex1-11H-lcwgs-1-1.2	Zdi-ADup_019-Ex1-11H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4721768.0	0.0	150.0	52.0	80.82862755208777	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Zdi-ADup_020-Ex1-12A-lcwgs-1-1.1	Zdi-ADup_020-Ex1-12A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14642.0	0.0	150.0	50.0	88.06856986750444	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	fail	fail
