Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage
Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.fp2_r1_screen	3199285	85906.0	2.69	58.0	0.0	0.0	0.0	61.0	0.0	8213.0	0.25	91522.0	2.86	122807.0	3.84	43306.0	1.35	77896.0	2.43	52782.0	1.65	67244.0	2.1	50583.0	1.5799999999999998	3027803	94.64
Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.fp2_r2_screen	3199285	87548.0	2.74	56.0	0.0	0.0	0.0	4.0	0.0	9829.0	0.3	92698.0	2.9	124819.0	3.9	44835.0	1.4	79909.0	2.5	54260.0	1.69	68885.0	2.16	51877.0	1.6199999999999999	3025883	94.58
Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.fp2_r1_screen	441923	7803.0	1.7600000000000002	14.0	0.0	0.0	0.0	6.0	0.0	568.0	0.12	5079.0	1.15	11082.0	2.51	3034.0	0.6799999999999999	6779.0	1.54	4077.0	0.92	5676.0	1.29	3649.0	0.8200000000000001	427427	96.72
Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.fp2_r2_screen	441923	7977.0	1.7999999999999998	15.0	0.0	0.0	0.0	1.0	0.0	681.0	0.16	5221.0	1.19	11413.0	2.5700000000000003	3168.0	0.72	6971.0	1.57	4260.0	0.9600000000000001	5868.0	1.33	3821.0	0.86	427206	96.67
Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.fp2_r1_screen	1023015	18686.0	1.83	2.0	0.0	0.0	0.0	41.0	0.0	1227.0	0.12	12164.0	1.1800000000000002	25607.0	2.5	7181.0	0.7	15871.0	1.55	9840.0	0.9500000000000001	13367.0	1.32	8960.0	0.88	989357	96.71
Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.fp2_r2_screen	1023015	19188.0	1.8599999999999999	3.0	0.0	0.0	0.0	0.0	0.0	1601.0	0.16	12669.0	1.24	26245.0	2.56	7673.0	0.75	16481.0	1.61	10379.0	1.01	13888.0	1.37	9462.0	0.92	988641	96.64
Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.fp2_r1_screen	1782777	36367.0	2.04	24.0	0.0	0.0	0.0	24.0	0.0	2531.0	0.14	37671.0	2.11	53917.0	3.02	13229.0	0.74	30338.0	1.7000000000000002	18140.0	1.01	24613.0	1.3800000000000001	16728.0	0.9400000000000001	1701838	95.46
Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.fp2_r2_screen	1782777	37494.0	2.1	21.0	0.0	0.0	0.0	2.0	0.0	3385.0	0.19	38458.0	2.17	55008.0	3.08	14194.0	0.79	31598.0	1.77	19188.0	1.07	25831.0	1.45	17603.0	0.98	1700590	95.39
Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.fp2_r1_screen	574136	11844.0	2.0700000000000003	10.0	0.0	0.0	0.0	15.0	0.0	782.0	0.13	7237.0	1.27	15393.0	2.69	4723.0	0.82	9573.0	1.6700000000000002	5677.0	0.99	7933.0	1.3900000000000001	5215.0	0.91	553754	96.45
Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.fp2_r2_screen	574136	12223.0	2.13	9.0	0.0	0.0	0.0	0.0	0.0	1084.0	0.19	7602.0	1.32	15862.0	2.76	4994.0	0.86	9840.0	1.71	5947.0	1.03	8205.0	1.4200000000000002	5530.0	0.96	553352	96.38
Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.fp2_r1_screen	720846	14625.0	2.02	17.0	0.0	0.0	0.0	13.0	0.0	1283.0	0.18	11597.0	1.6099999999999999	21042.0	2.92	6418.0	0.89	13158.0	1.83	8547.0	1.18	11182.0	1.56	7748.0	1.08	693093	96.15
Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.fp2_r2_screen	720846	15115.0	2.09	19.0	0.0	0.0	0.0	0.0	0.0	1749.0	0.25	12061.0	1.6800000000000002	21554.0	2.99	6940.0	0.95	13842.0	1.9100000000000001	9131.0	1.26	11811.0	1.6400000000000001	8350.0	1.15	692660	96.09
Zdi-ADup_007-Ex1-10D-lcwgs-1-2.clmp.fp2_r1_screen	648235	17884.0	2.75	63.0	0.01	0.0	0.0	32.0	0.0	2205.0	0.33999999999999997	13814.0	2.13	23840.0	3.6799999999999997	10158.0	1.5699999999999998	16544.0	2.55	10333.0	1.5999999999999999	13427.0	2.08	10166.0	1.5699999999999998	619194	95.52
