Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.r1r2_fastp	6398570.0	0.0	0.0	64992.0	0.0
Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.r1r2_fastp	883846.0	0.0	0.0	7540.0	0.0
Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.r1r2_fastp	2046030.0	0.0	0.0	16908.0	0.0
Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.r1r2_fastp	3565554.0	0.0	0.0	31798.0	0.0
Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.r1r2_fastp	1148272.0	0.0	0.0	10778.0	0.0
Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.r1r2_fastp	1441692.0	0.0	0.0	12606.0	0.0
Zdi-ADup_007-Ex1-10D-lcwgs-1-2.clmp.r1r2_fastp	1296470.0	0.0	0.0	12812.0	0.0
Zdi-ADup_008-Ex1-10E-lcwgs-1-2.clmp.r1r2_fastp	8368.0	0.0	0.0	60.0	0.0
Zdi-ADup_009-Ex1-10F-lcwgs-1-2.clmp.r1r2_fastp	17566492.0	0.0	0.0	144994.0	0.0
Zdi-ADup_010-Ex1-10G-lcwgs-1-2.clmp.r1r2_fastp	5039326.0	0.0	0.0	47512.0	0.0
Zdi-ADup_011-Ex1-10H-lcwgs-1-2.clmp.r1r2_fastp	512986.0	0.0	0.0	4290.0	0.0
Zdi-ADup_012-Ex1-11A-lcwgs-1-2.clmp.r1r2_fastp	6776910.0	0.0	0.0	118852.0	0.0
Zdi-ADup_013-Ex1-12F-lcwgs-1-2.clmp.r1r2_fastp	1058034.0	0.0	0.0	10526.0	0.0
Zdi-ADup_014-Ex1-11C-lcwgs-1-2.clmp.r1r2_fastp	2386050.0	0.0	0.0	23928.0	0.0
Zdi-ADup_015-Ex1-11D-lcwgs-1-2.clmp.r1r2_fastp	1053650.0	0.0	0.0	9302.0	0.0
Zdi-ADup_016-Ex1-11E-lcwgs-1-2.clmp.r1r2_fastp	1007912.0	0.0	0.0	8456.0	0.0
Zdi-ADup_017-Ex1-11F-lcwgs-1-2.clmp.r1r2_fastp	1830862.0	0.0	0.0	14520.0	0.0
Zdi-ADup_018-Ex1-11G-lcwgs-1-2.clmp.r1r2_fastp	3249744.0	0.0	0.0	29034.0	0.0
Zdi-ADup_019-Ex1-11H-lcwgs-1-2.clmp.r1r2_fastp	1139836.0	0.0	0.0	8630.0	0.0
Zdi-ADup_020-Ex1-12A-lcwgs-1-2.clmp.r1r2_fastp	50264622.0	0.0	0.0	480902.0	0.0
Zdi-ADup_021-Ex1-12B-lcwgs-1-2.clmp.r1r2_fastp	536230622.0	0.0	0.0	10159080.0	0.0
Zdi-ADup_022-Ex1-12C-lcwgs-1-2.clmp.r1r2_fastp	1058400.0	0.0	0.0	9500.0	0.0
Zdi-ADup_023-Ex1-12D-lcwgs-1-2.clmp.r1r2_fastp	650964.0	0.0	0.0	6008.0	0.0
Zdi-ADup_024-Ex1-12E-lcwgs-1-2.clmp.r1r2_fastp	1188276.0	0.0	0.0	13350.0	0.0
Zdi-ADup_025-Ex1-2A-lcwgs-1-2.clmp.r1r2_fastp	27738848.0	0.0	0.0	233642.0	0.0
Zdi-ADup_026-Ex1-12G-lcwgs-1-2.clmp.r1r2_fastp	952614.0	0.0	0.0	9864.0	0.0
Zdi-ADup_027-Ex1-12H-lcwgs-1-2.clmp.r1r2_fastp	8552924.0	0.0	0.0	82274.0	0.0
Zdi-ADup_028-Ex1-9F-lcwgs-1-2.clmp.r1r2_fastp	690950.0	0.0	0.0	5504.0	0.0
Zdi-ADup_029-Ex1-1A-lcwgs-1-2.clmp.r1r2_fastp	458190.0	0.0	0.0	3902.0	0.0
Zdi-ADup_030-Ex1-1B-lcwgs-1-2.clmp.r1r2_fastp	987474.0	0.0	0.0	8572.0	0.0
Zdi-ADup_031-Ex1-1C-lcwgs-1-2.clmp.r1r2_fastp	196884.0	0.0	0.0	1858.0	0.0
Zdi-ADup_032-Ex1-1D-lcwgs-1-2.clmp.r1r2_fastp	3635112.0	0.0	0.0	37794.0	0.0
Zdi-ADup_033-Ex1-1E-lcwgs-1-2.clmp.r1r2_fastp	69222.0	0.0	0.0	610.0	0.0
Zdi-ADup_034-Ex1-1F-lcwgs-1-2.clmp.r1r2_fastp	815514.0	0.0	0.0	6270.0	0.0
Zdi-ADup_035-Ex1-1G-lcwgs-1-2.clmp.r1r2_fastp	446944.0	0.0	0.0	3418.0	0.0
Zdi-ADup_036-Ex1-1H-lcwgs-1-2.clmp.r1r2_fastp	528780.0	0.0	0.0	4778.0	0.0
Zdi-ADup_037-Ex1-3D-lcwgs-1-2.clmp.r1r2_fastp	56545180.0	0.0	0.0	645162.0	0.0
Zdi-ADup_038-Ex1-2B-lcwgs-1-2.clmp.r1r2_fastp	1062560.0	0.0	0.0	9648.0	0.0
Zdi-ADup_039-Ex1-2C-lcwgs-1-2.clmp.r1r2_fastp	62457250.0	0.0	0.0	545778.0	0.0
Zdi-ADup_040-Ex1-2D-lcwgs-1-2.clmp.r1r2_fastp	97418188.0	0.0	0.0	978102.0	0.0
Zdi-ADup_041-Ex1-2E-lcwgs-1-2.clmp.r1r2_fastp	40550240.0	0.0	0.0	354954.0	0.0
Zdi-ADup_042-Ex1-2F-lcwgs-1-2.clmp.r1r2_fastp	4276558.0	0.0	0.0	31416.0	0.0
Zdi-ADup_043-Ex1-2G-lcwgs-1-2.clmp.r1r2_fastp	668424.0	0.0	0.0	5024.0	0.0
Zdi-ADup_044-Ex1-2H-lcwgs-1-2.clmp.r1r2_fastp	2306868.0	0.0	0.0	18558.0	0.0
Zdi-ADup_045-Ex1-3A-lcwgs-1-2.clmp.r1r2_fastp	682992.0	0.0	0.0	5338.0	0.0
Zdi-ADup_046-Ex1-3B-lcwgs-1-2.clmp.r1r2_fastp	199626.0	0.0	0.0	1606.0	0.0
Zdi-ADup_047-Ex1-3C-lcwgs-1-2.clmp.r1r2_fastp	18051798.0	0.0	0.0	178770.0	0.0
Zdi-CDup_001-Ex1-5D-lcwgs-1-2.clmp.r1r2_fastp	17437146.0	0.0	0.0	213862.0	0.0
Zdi-CDup_002-Ex1-5E-lcwgs-1-2.clmp.r1r2_fastp	18475804.0	0.0	0.0	199348.0	0.0
Zdi-CDup_003-Ex1-5F-lcwgs-1-2.clmp.r1r2_fastp	10764698.0	0.0	0.0	112646.0	0.0
Zdi-CDup_004-Ex1-5G-lcwgs-1-2.clmp.r1r2_fastp	6442406.0	0.0	0.0	67910.0	0.0
Zdi-CDup_005-Ex1-5H-lcwgs-1-2.clmp.r1r2_fastp	25928384.0	0.0	0.0	298240.0	0.0
Zdi-CDup_006-Ex1-6A-lcwgs-1-2.clmp.r1r2_fastp	36117738.0	0.0	0.0	466230.0	0.0
Zdi-CDup_007-Ex1-6B-lcwgs-1-2.clmp.r1r2_fastp	22002888.0	0.0	0.0	245378.0	0.0
Zdi-CDup_008-Ex1-6C-lcwgs-1-2.clmp.r1r2_fastp	22830446.0	0.0	0.0	292018.0	0.0
Zdi-CDup_010-Ex1-6D-lcwgs-1-2.clmp.r1r2_fastp	42324988.0	0.0	0.0	615628.0	0.0
Zdi-CDup_011-Ex1-6E-lcwgs-1-2.clmp.r1r2_fastp	33649726.0	0.0	0.0	447574.0	0.0
Zdi-CDup_012-Ex1-6F-lcwgs-1-2.clmp.r1r2_fastp	10724618.0	0.0	0.0	124742.0	0.0
Zdi-CDup_013-Ex1-6G-lcwgs-1-2.clmp.r1r2_fastp	6005744.0	0.0	0.0	70284.0	0.0
Zdi-CDup_014-Ex1-6H-lcwgs-1-2.clmp.r1r2_fastp	14140502.0	0.0	0.0	157454.0	0.0
Zdi-CDup_015-Ex1-7A-lcwgs-1-2.clmp.r1r2_fastp	3637746.0	0.0	0.0	42334.0	0.0
Zdi-CDup_016-Ex1-7B-lcwgs-1-2.clmp.r1r2_fastp	26976280.0	0.0	0.0	298658.0	0.0
Zdi-CDup_017-Ex1-7C-lcwgs-1-2.clmp.r1r2_fastp	16376262.0	0.0	0.0	173860.0	0.0
Zdi-CDup_018-Ex1-7D-lcwgs-1-2.clmp.r1r2_fastp	33253830.0	0.0	0.0	445400.0	0.0
Zdi-CDup_019-Ex1-7E-lcwgs-1-2.clmp.r1r2_fastp	18109160.0	0.0	0.0	213132.0	0.0
Zdi-CDup_021-Ex1-7G-lcwgs-1-2.clmp.r1r2_fastp	19455892.0	0.0	0.0	221352.0	0.0
Zdi-CDup_022-Ex1-7H-lcwgs-1-2.clmp.r1r2_fastp	15444722.0	0.0	0.0	155586.0	0.0
Zdi-CDup_026-Ex1-8D-lcwgs-1-2.clmp.r1r2_fastp	16481300.0	0.0	0.0	194196.0	0.0
Zdi-CDup_031-Ex1-9A-lcwgs-1-2.clmp.r1r2_fastp	15742982.0	0.0	0.0	173560.0	0.0
Zdi-CDup_033-Ex1-9C-lcwgs-1-2.clmp.r1r2_fastp	12326146.0	0.0	0.0	128148.0	0.0
Zdi-CDup_034-Ex1-9D-lcwgs-1-2.clmp.r1r2_fastp	22276296.0	0.0	0.0	264476.0	0.0
Zdi-CDup_035-Ex1-9E-lcwgs-1-2.clmp.r1r2_fastp	15143570.0	0.0	0.0	167484.0	0.0
Zdi-CDup_037-Ex1-9G-lcwgs-1-2.clmp.r1r2_fastp	12109348.0	0.0	0.0	129746.0	0.0
Zdi-CDup_038-Ex1-9H-lcwgs-1-2.clmp.r1r2_fastp	10792060.0	0.0	0.0	112770.0	0.0
Zdi-CDup_039-Ex1-10A-lcwgs-1-2.clmp.r1r2_fastp	4730308.0	0.0	0.0	56380.0	0.0
Zdi-CDup_040-Ex1-10B-lcwgs-1-2.clmp.r1r2_fastp	3692304.0	0.0	0.0	39670.0	0.0
Zdi-CDup_041-Ex1-10C-lcwgs-1-2.clmp.r1r2_fastp	10385616.0	0.0	0.0	114776.0	0.0
Zdi-CDup_042-Ex1-10D-lcwgs-1-2.clmp.r1r2_fastp	24512524.0	0.0	0.0	320542.0	0.0
Zdi-CDup_043-Ex1-10E-lcwgs-1-2.clmp.r1r2_fastp	50903714.0	0.0	0.0	778640.0	0.0
Zdi-CDup_045-Ex1-10G-lcwgs-1-2.clmp.r1r2_fastp	17330042.0	0.0	0.0	199458.0	0.0
Zdi-CDup_046-Ex1-10H-lcwgs-1-2.clmp.r1r2_fastp	14914656.0	0.0	0.0	178730.0	0.0
Zdi-CDup_047-Ex1-11A-lcwgs-1-2.clmp.r1r2_fastp	11686166.0	0.0	0.0	125302.0	0.0
Zdi-CDup_050-Ex1-11D-lcwgs-1-2.clmp.r1r2_fastp	2411202.0	0.0	0.0	27974.0	0.0
Zdi-CDup_051-Ex1-11E-lcwgs-1-2.clmp.r1r2_fastp	1944030.0	0.0	0.0	21524.0	0.0
Zdi-CDup_054-Ex1-11G-lcwgs-1-2.clmp.r1r2_fastp	2750278.0	0.0	0.0	26452.0	0.0
Zdi-CDup_056-Ex1-12A-lcwgs-1-2.clmp.r1r2_fastp	44430806.0	0.0	0.0	623294.0	0.0
Zdi-CDup_057-Ex1-12B-lcwgs-1-2.clmp.r1r2_fastp	27991416.0	0.0	0.0	356482.0	0.0
Zdi-CDup_058-Ex1-12C-lcwgs-1-2.clmp.r1r2_fastp	7257104.0	0.0	0.0	79090.0	0.0
Zdi-CDup_059-Ex1-12D-lcwgs-1-2.clmp.r1r2_fastp	29948606.0	0.0	0.0	467582.0	0.0
Zdi-CDup_060-Ex1-12E-lcwgs-1-2.clmp.r1r2_fastp	3617986.0	0.0	0.0	46122.0	0.0
Zdi-CDup_061-Ex1-12F-lcwgs-1-2.clmp.r1r2_fastp	13320260.0	0.0	0.0	137202.0	0.0
Zdi-CDup_062-Ex1-12G-lcwgs-1-2.clmp.r1r2_fastp	3300848.0	0.0	0.0	38892.0	0.0
Zdi-CDup_064-Ex1-5A-lcwgs-1-2.clmp.r1r2_fastp	41325756.0	0.0	0.0	490646.0	0.0
Zdi-CDup_065-Ex1-5B-lcwgs-1-2.clmp.r1r2_fastp	33616772.0	0.0	0.0	381130.0	0.0
Zdi-CDup_066-Ex1-5C-lcwgs-1-2.clmp.r1r2_fastp	39410446.0	0.0	0.0	493166.0	0.0
Zdi-CDup_071-Ex1-12H-lcwgs-1-2.clmp.r1r2_fastp	4767250.0	0.0	0.0	55264.0	0.0
