Sample	command
Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.r1.fq.gz --in2 fq_fp1_clmp/Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Zdi-ADup_001-Ex1-11B-lcwgs-1-2.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.r1.fq.gz --in2 fq_fp1_clmp/Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Zdi-ADup_002-Ex1-9G-lcwgs-1-2.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.r1.fq.gz --in2 fq_fp1_clmp/Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Zdi-ADup_003-Ex1-9H-lcwgs-1-2.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.r1.fq.gz --in2 fq_fp1_clmp/Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Zdi-ADup_004-Ex1-10A-lcwgs-1-2.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.r1.fq.gz --in2 fq_fp1_clmp/Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Zdi-ADup_005-Ex1-10B-lcwgs-1-2.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.r1.fq.gz --in2 fq_fp1_clmp/Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Zdi-ADup_006-Ex1-10C-lcwgs-1-2.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Zdi-ADup_007-Ex1-10D-lcwgs-1-2.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Zdi-ADup_007-Ex1-10D-lcwgs-1-2.clmp.r1.fq.gz --in2 fq_fp1_clmp/Zdi-ADup_007-Ex1-10D-lcwgs-1-2.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Zdi-ADup_007-Ex1-10D-lcwgs-1-2.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Zdi-ADup_007-Ex1-10D-lcwgs-1-2.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Zdi-ADup_007-Ex1-10D-lcwgs-1-2.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Zdi-ADup_007-Ex1-10D-lcwgs-1-2.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Zdi-ADup_007-Ex1-10D-lcwgs-1-2.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Zdi-ADup_007-Ex1-10D-lcwgs-1-2.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Zdi-ADup_007-Ex1-10D-lcwgs-1-2.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Zdi-ADup_008-Ex1-10E-lcwgs-1-2.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Zdi-ADup_008-Ex1-10E-lcwgs-1-2.clmp.r1.fq.gz --in2 fq_fp1_clmp/Zdi-ADup_008-Ex1-10E-lcwgs-1-2.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Zdi-ADup_008-Ex1-10E-lcwgs-1-2.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Zdi-ADup_008-Ex1-10E-lcwgs-1-2.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Zdi-ADup_008-Ex1-10E-lcwgs-1-2.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Zdi-ADup_008-Ex1-10E-lcwgs-1-2.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Zdi-ADup_008-Ex1-10E-lcwgs-1-2.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Zdi-ADup_008-Ex1-10E-lcwgs-1-2.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Zdi-ADup_008-Ex1-10E-lcwgs-1-2.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Zdi-ADup_009-Ex1-10F-lcwgs-1-2.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Zdi-ADup_009-Ex1-10F-lcwgs-1-2.clmp.r1.fq.gz --in2 fq_fp1_clmp/Zdi-ADup_009-Ex1-10F-lcwgs-1-2.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Zdi-ADup_009-Ex1-10F-lcwgs-1-2.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Zdi-ADup_009-Ex1-10F-lcwgs-1-2.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Zdi-ADup_009-Ex1-10F-lcwgs-1-2.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Zdi-ADup_009-Ex1-10F-lcwgs-1-2.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Zdi-ADup_009-Ex1-10F-lcwgs-1-2.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Zdi-ADup_009-Ex1-10F-lcwgs-1-2.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Zdi-ADup_009-Ex1-10F-lcwgs-1-2.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
Zdi-ADup_010-Ex1-10G-lcwgs-1-2.clmp.r1r2_fastp	fastp --in1 fq_fp1_clmp/Zdi-ADup_010-Ex1-10G-lcwgs-1-2.clmp.r1.fq.gz --in2 fq_fp1_clmp/Zdi-ADup_010-Ex1-10G-lcwgs-1-2.clmp.r2.fq.gz --out1 fq_fp1_clmp_fp2/Zdi-ADup_010-Ex1-10G-lcwgs-1-2.clmp.fp2_r1.fq.gz --out2 fq_fp1_clmp_fp2/Zdi-ADup_010-Ex1-10G-lcwgs-1-2.clmp.fp2_r2.fq.gz --unpaired1 fq_fp1_clmp_fp2/failed/Zdi-ADup_010-Ex1-10G-lcwgs-1-2.clmp.fp2_unprd.fq.gz --unpaired2 fq_fp1_clmp_fp2/failed/Zdi-ADup_010-Ex1-10G-lcwgs-1-2.clmp.fp2_unprd.fq.gz --failed_out fq_fp1_clmp_fp2/failed/Zdi-ADup_010-Ex1-10G-lcwgs-1-2.clmp.fp2_fail.fq.gz -h fq_fp1_clmp_fp2/Zdi-ADup_010-Ex1-10G-lcwgs-1-2.clmp.r1r2_fastp.html -j fq_fp1_clmp_fp2/Zdi-ADup_010-Ex1-10G-lcwgs-1-2.clmp.r1r2_fastp.json --detect_adapter_for_pe --trim_front1 0 --trim_front2 0 --length_required 33 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim R1R2 
