samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
ZdiADup001_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_001-Ex1-11B-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_001-Ex1-11B-lcwgs-1-1.2.fq.gz
ZdiADup002_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_002-Ex1-9G-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_002-Ex1-9G-lcwgs-1-1.2.fq.gz
ZdiADup003_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_003-Ex1-9H-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_003-Ex1-9H-lcwgs-1-1.2.fq.gz
ZdiADup004_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_004-Ex1-10A-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_004-Ex1-10A-lcwgs-1-1.2.fq.gz
ZdiADup005_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_005-Ex1-10B-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_005-Ex1-10B-lcwgs-1-1.2.fq.gz
ZdiADup006_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_006-Ex1-10C-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_006-Ex1-10C-lcwgs-1-1.2.fq.gz
ZdiADup007_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_007-Ex1-10D-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_007-Ex1-10D-lcwgs-1-1.2.fq.gz
ZdiADup008_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_008-Ex1-10E-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_008-Ex1-10E-lcwgs-1-1.2.fq.gz
ZdiADup009_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_009-Ex1-10F-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_009-Ex1-10F-lcwgs-1-1.2.fq.gz
ZdiADup010_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_010-Ex1-10G-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_010-Ex1-10G-lcwgs-1-1.2.fq.gz
ZdiADup011_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_011-Ex1-10H-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_011-Ex1-10H-lcwgs-1-1.2.fq.gz
ZdiADup012_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_012-Ex1-11A-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_012-Ex1-11A-lcwgs-1-1.2.fq.gz
ZdiADup013_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_013-Ex1-12F-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_013-Ex1-12F-lcwgs-1-1.2.fq.gz
ZdiADup014_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_014-Ex1-11C-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_014-Ex1-11C-lcwgs-1-1.2.fq.gz
ZdiADup015_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_015-Ex1-11D-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_015-Ex1-11D-lcwgs-1-1.2.fq.gz
ZdiADup016_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_016-Ex1-11E-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_016-Ex1-11E-lcwgs-1-1.2.fq.gz
ZdiADup017_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_017-Ex1-11F-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_017-Ex1-11F-lcwgs-1-1.2.fq.gz
ZdiADup018_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_018-Ex1-11G-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_018-Ex1-11G-lcwgs-1-1.2.fq.gz
ZdiADup019_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_019-Ex1-11H-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_019-Ex1-11H-lcwgs-1-1.2.fq.gz
ZdiADup020_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_020-Ex1-12A-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_020-Ex1-12A-lcwgs-1-1.2.fq.gz
ZdiADup021_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_021-Ex1-12B-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_021-Ex1-12B-lcwgs-1-1.2.fq.gz
ZdiADup022_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_022-Ex1-12C-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_022-Ex1-12C-lcwgs-1-1.2.fq.gz
ZdiADup023_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_023-Ex1-12D-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_023-Ex1-12D-lcwgs-1-1.2.fq.gz
ZdiADup024_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_024-Ex1-12E-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_024-Ex1-12E-lcwgs-1-1.2.fq.gz
ZdiADup025_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_025-Ex1-2A-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_025-Ex1-2A-lcwgs-1-1.2.fq.gz
ZdiADup026_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_026-Ex1-12G-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_026-Ex1-12G-lcwgs-1-1.2.fq.gz
ZdiADup027_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_027-Ex1-12H-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_027-Ex1-12H-lcwgs-1-1.2.fq.gz
ZdiADup028_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_028-Ex1-9F-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_028-Ex1-9F-lcwgs-1-1.2.fq.gz
ZdiADup029_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_029-Ex1-1A-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_029-Ex1-1A-lcwgs-1-1.2.fq.gz
ZdiADup030_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_030-Ex1-1B-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_030-Ex1-1B-lcwgs-1-1.2.fq.gz
ZdiADup031_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_031-Ex1-1C-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_031-Ex1-1C-lcwgs-1-1.2.fq.gz
ZdiADup032_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_032-Ex1-1D-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_032-Ex1-1D-lcwgs-1-1.2.fq.gz
ZdiADup033_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_033-Ex1-1E-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_033-Ex1-1E-lcwgs-1-1.2.fq.gz
ZdiADup034_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_034-Ex1-1F-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_034-Ex1-1F-lcwgs-1-1.2.fq.gz
ZdiADup035_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_035-Ex1-1G-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_035-Ex1-1G-lcwgs-1-1.2.fq.gz
ZdiADup036_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_036-Ex1-1H-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_036-Ex1-1H-lcwgs-1-1.2.fq.gz
ZdiADup037_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_037-Ex1-3D-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_037-Ex1-3D-lcwgs-1-1.2.fq.gz
ZdiADup038_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_038-Ex1-2B-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_038-Ex1-2B-lcwgs-1-1.2.fq.gz
ZdiADup039_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_039-Ex1-2C-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_039-Ex1-2C-lcwgs-1-1.2.fq.gz
ZdiADup040_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_040-Ex1-2D-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_040-Ex1-2D-lcwgs-1-1.2.fq.gz
ZdiADup041_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_041-Ex1-2E-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_041-Ex1-2E-lcwgs-1-1.2.fq.gz
ZdiADup042_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_042-Ex1-2F-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_042-Ex1-2F-lcwgs-1-1.2.fq.gz
ZdiADup043_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_043-Ex1-2G-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_043-Ex1-2G-lcwgs-1-1.2.fq.gz
ZdiADup044_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_044-Ex1-2H-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_044-Ex1-2H-lcwgs-1-1.2.fq.gz
ZdiADup045_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_045-Ex1-3A-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_045-Ex1-3A-lcwgs-1-1.2.fq.gz
ZdiADup046_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_046-Ex1-3B-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_046-Ex1-3B-lcwgs-1-1.2.fq.gz
ZdiADup047_Ex1_L2 2277W2LT4:2 illumina historical/Zdi-ADup_047-Ex1-3C-lcwgs-1-1.1.fq.gz historical/Zdi-ADup_047-Ex1-3C-lcwgs-1-1.2.fq.gz
ZdiADup001_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_001-Ex1-11B-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_001-Ex1-11B-lcwgs-1-2.2.fq.gz
ZdiADup002_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_002-Ex1-9G-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_002-Ex1-9G-lcwgs-1-2.2.fq.gz
ZdiADup003_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_003-Ex1-9H-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_003-Ex1-9H-lcwgs-1-2.2.fq.gz
ZdiADup004_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_004-Ex1-10A-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_004-Ex1-10A-lcwgs-1-2.2.fq.gz
ZdiADup005_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_005-Ex1-10B-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_005-Ex1-10B-lcwgs-1-2.2.fq.gz
ZdiADup006_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_006-Ex1-10C-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_006-Ex1-10C-lcwgs-1-2.2.fq.gz
ZdiADup007_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_007-Ex1-10D-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_007-Ex1-10D-lcwgs-1-2.2.fq.gz
ZdiADup008_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_008-Ex1-10E-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_008-Ex1-10E-lcwgs-1-2.2.fq.gz
ZdiADup009_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_009-Ex1-10F-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_009-Ex1-10F-lcwgs-1-2.2.fq.gz
ZdiADup010_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_010-Ex1-10G-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_010-Ex1-10G-lcwgs-1-2.2.fq.gz
ZdiADup011_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_011-Ex1-10H-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_011-Ex1-10H-lcwgs-1-2.2.fq.gz
ZdiADup012_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_012-Ex1-11A-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_012-Ex1-11A-lcwgs-1-2.2.fq.gz
ZdiADup013_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_013-Ex1-12F-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_013-Ex1-12F-lcwgs-1-2.2.fq.gz
ZdiADup014_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_014-Ex1-11C-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_014-Ex1-11C-lcwgs-1-2.2.fq.gz
ZdiADup015_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_015-Ex1-11D-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_015-Ex1-11D-lcwgs-1-2.2.fq.gz
ZdiADup016_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_016-Ex1-11E-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_016-Ex1-11E-lcwgs-1-2.2.fq.gz
ZdiADup017_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_017-Ex1-11F-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_017-Ex1-11F-lcwgs-1-2.2.fq.gz
ZdiADup018_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_018-Ex1-11G-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_018-Ex1-11G-lcwgs-1-2.2.fq.gz
ZdiADup019_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_019-Ex1-11H-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_019-Ex1-11H-lcwgs-1-2.2.fq.gz
ZdiADup020_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_020-Ex1-12A-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_020-Ex1-12A-lcwgs-1-2.2.fq.gz
ZdiADup021_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_021-Ex1-12B-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_021-Ex1-12B-lcwgs-1-2.2.fq.gz
ZdiADup022_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_022-Ex1-12C-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_022-Ex1-12C-lcwgs-1-2.2.fq.gz
ZdiADup023_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_023-Ex1-12D-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_023-Ex1-12D-lcwgs-1-2.2.fq.gz
ZdiADup024_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_024-Ex1-12E-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_024-Ex1-12E-lcwgs-1-2.2.fq.gz
ZdiADup025_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_025-Ex1-2A-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_025-Ex1-2A-lcwgs-1-2.2.fq.gz
ZdiADup026_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_026-Ex1-12G-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_026-Ex1-12G-lcwgs-1-2.2.fq.gz
ZdiADup027_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_027-Ex1-12H-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_027-Ex1-12H-lcwgs-1-2.2.fq.gz
ZdiADup028_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_028-Ex1-9F-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_028-Ex1-9F-lcwgs-1-2.2.fq.gz
ZdiADup029_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_029-Ex1-1A-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_029-Ex1-1A-lcwgs-1-2.2.fq.gz
ZdiADup030_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_030-Ex1-1B-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_030-Ex1-1B-lcwgs-1-2.2.fq.gz
ZdiADup031_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_031-Ex1-1C-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_031-Ex1-1C-lcwgs-1-2.2.fq.gz
ZdiADup032_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_032-Ex1-1D-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_032-Ex1-1D-lcwgs-1-2.2.fq.gz
ZdiADup033_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_033-Ex1-1E-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_033-Ex1-1E-lcwgs-1-2.2.fq.gz
ZdiADup034_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_034-Ex1-1F-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_034-Ex1-1F-lcwgs-1-2.2.fq.gz
ZdiADup035_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_035-Ex1-1G-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_035-Ex1-1G-lcwgs-1-2.2.fq.gz
ZdiADup036_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_036-Ex1-1H-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_036-Ex1-1H-lcwgs-1-2.2.fq.gz
ZdiADup037_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_037-Ex1-3D-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_037-Ex1-3D-lcwgs-1-2.2.fq.gz
ZdiADup038_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_038-Ex1-2B-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_038-Ex1-2B-lcwgs-1-2.2.fq.gz
ZdiADup039_Ex1_L4 227NLCLT4:4 illumina historical/Zdi-ADup_039-Ex1-2C-lcwgs-1-2.1.fq.gz historical/Zdi-ADup_039-Ex1-2C-lcwgs-1-2.2.fq.gz
